dataset,pair,virus,reference,n_differing_drivers,driver_positions_mature,distinct_blocks,n_replicate_rows,class
vhid_HA1,BR/8/96 vs NL/5/98,BR/8/96,NL/5/98,0,,0,1,no-driver-difference
vhid_HA1,BR/8/96 vs SD/9/93,BR/8/96,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,CC/2/88 vs NL/330/85,CC/2/88,NL/330/85,0,,0,1,no-driver-difference
vhid_HA1,CC/2/88 vs WE/4/85,CC/2/88,WE/4/85,0,,0,1,no-driver-difference
vhid_HA1,CO/2/86 vs CO/2/86,CO/2/86,CO/2/86,0,,0,1,no-driver-difference
vhid_HA1,CO/2/86 vs LE/360/86,CO/2/86,LE/360/86,0,,0,1,no-driver-difference
vhid_HA1,CO/2/86 vs NL/330/85,CO/2/86,NL/330/85,0,,0,1,no-driver-difference
vhid_HA1,CO/2/86 vs ST/10/85,CO/2/86,ST/10/85,0,,0,1,no-driver-difference
vhid_HA1,CO/2/86 vs WE/4/85,CO/2/86,WE/4/85,0,,0,1,no-driver-difference
vhid_HA1,EN/260/91 vs BE/353/89,EN/260/91,BE/353/89,0,,0,1,no-driver-difference
vhid_HA1,EN/260/91 vs NL/450/88,EN/260/91,NL/450/88,0,,0,1,no-driver-difference
vhid_HA1,EN/260/91 vs NL/620/89,EN/260/91,NL/620/89,0,,0,1,no-driver-difference
vhid_HA1,EN/260/91 vs SH/11/87,EN/260/91,SH/11/87,0,,0,1,no-driver-difference
vhid_HA1,EN/260/91 vs VI/2/90,EN/260/91,VI/2/90,0,,0,1,no-driver-difference
vhid_HA1,EN/261/91 vs BE/353/89,EN/261/91,BE/353/89,0,,0,1,no-driver-difference
vhid_HA1,EN/261/91 vs NL/450/88,EN/261/91,NL/450/88,0,,0,1,no-driver-difference
vhid_HA1,EN/261/91 vs NL/620/89,EN/261/91,NL/620/89,0,,0,1,no-driver-difference
vhid_HA1,EN/261/91 vs SH/11/87,EN/261/91,SH/11/87,0,,0,1,no-driver-difference
vhid_HA1,EN/261/91 vs VI/2/90,EN/261/91,VI/2/90,0,,0,1,no-driver-difference
vhid_HA1,EN/427/88 vs NL/450/88,EN/427/88,NL/450/88,0,,0,1,no-driver-difference
vhid_HA1,EN/427/88 vs VI/7/87,EN/427/88,VI/7/87,0,,0,1,no-driver-difference
vhid_HA1,EN/7/94 vs FI/338/95,EN/7/94,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,EN/7/94 vs GD/25/93,EN/7/94,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,EN/7/94 vs JO/33/94,EN/7/94,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,EN/7/94 vs LY/2279/95,EN/7/94,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,EN/7/94 vs NL/18/94,EN/7/94,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,EN/7/94 vs OS/2352/93,EN/7/94,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,EN/7/94 vs SD/9/93,EN/7/94,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,ES/1285/92 vs BE/353/89,ES/1285/92,BE/353/89,0,,0,1,no-driver-difference
vhid_HA1,ES/1285/92 vs NL/450/88,ES/1285/92,NL/450/88,0,,0,1,no-driver-difference
vhid_HA1,ES/1285/92 vs NL/620/89,ES/1285/92,NL/620/89,0,,0,1,no-driver-difference
vhid_HA1,ES/1285/92 vs SH/11/87,ES/1285/92,SH/11/87,0,,0,1,no-driver-difference
vhid_HA1,ES/1285/92 vs VI/2/90,ES/1285/92,VI/2/90,0,,0,1,no-driver-difference
vhid_HA1,ES/5458/93 vs BE/353/89,ES/5458/93,BE/353/89,0,,0,1,no-driver-difference
vhid_HA1,ES/5458/93 vs NL/450/88,ES/5458/93,NL/450/88,0,,0,1,no-driver-difference
vhid_HA1,ES/5458/93 vs NL/620/89,ES/5458/93,NL/620/89,0,,0,1,no-driver-difference
vhid_HA1,ES/5458/93 vs SH/11/87,ES/5458/93,SH/11/87,0,,0,1,no-driver-difference
vhid_HA1,ES/5458/93 vs VI/2/90,ES/5458/93,VI/2/90,0,,0,1,no-driver-difference
vhid_HA1,FI/170/03 vs NL/22/03,FI/170/03,NL/22/03,0,,0,1,no-driver-difference
vhid_HA1,FI/247/92 vs MA/G252/93,FI/247/92,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,FI/247/92 vs SD/9/93,FI/247/92,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs FI/338/95,FI/338/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs GE/A9509/95,FI/338/95,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs JO/33/94,FI/338/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs MA/G252/93,FI/338/95,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs NA/933/95,FI/338/95,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs NL/18/94,FI/338/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs OS/2352/93,FI/338/95,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,FI/338/95 vs SD/9/93,FI/338/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,FI/339/95 vs FI/338/95,FI/339/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,FI/339/95 vs GE/A9509/95,FI/339/95,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,FI/339/95 vs JO/33/94,FI/339/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,FI/339/95 vs LY/2279/95,FI/339/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,FI/339/95 vs NL/18/94,FI/339/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,FI/339/95 vs OS/2352/93,FI/339/95,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,FI/339/95 vs SD/9/93,FI/339/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs FI/338/95,FI/381/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs GD/25/93,FI/381/95,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs GE/A9509/95,FI/381/95,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs JO/33/94,FI/381/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs LY/2279/95,FI/381/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs NA/933/95,FI/381/95,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs NL/18/94,FI/381/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,FI/381/95 vs SD/9/93,FI/381/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs FI/338/95,GD/25/93,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs GD/25/93,GD/25/93,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs LY/2279/95,GD/25/93,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs MA/G252/93,GD/25/93,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs NA/933/95,GD/25/93,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs NL/18/94,GD/25/93,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs OS/2352/93,GD/25/93,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs SD/9/93,GD/25/93,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,GD/25/93 vs SP/1/96,GD/25/93,SP/1/96,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs BR/8/96,GE/3958/96,BR/8/96,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs FI/338/95,GE/3958/96,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs GD/25/93,GE/3958/96,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs GE/A9509/95,GE/3958/96,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs JO/33/94,GE/3958/96,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs LY/2279/95,GE/3958/96,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs NA/933/95,GE/3958/96,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs NL/18/94,GE/3958/96,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs NL/5/98,GE/3958/96,NL/5/98,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs SD/9/93,GE/3958/96,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,GE/3958/96 vs SP/1/96,GE/3958/96,SP/1/96,0,,0,1,no-driver-difference
vhid_HA1,GE/5007/89 vs NL/450/88,GE/5007/89,NL/450/88,0,,0,1,no-driver-difference
vhid_HA1,GE/5007/89 vs NL/620/89,GE/5007/89,NL/620/89,0,,0,1,no-driver-difference
vhid_HA1,GE/5007/89 vs SH/11/87,GE/5007/89,SH/11/87,0,,0,1,no-driver-difference
vhid_HA1,GE/5007/89 vs VI/7/87,GE/5007/89,VI/7/87,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs FI/338/95,GE/A9509/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs GE/A9509/95,GE/A9509/95,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs JO/33/94,GE/A9509/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs LY/2279/95,GE/A9509/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs MA/G252/93,GE/A9509/95,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs NA/933/95,GE/A9509/95,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs NL/18/94,GE/A9509/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs OS/2352/93,GE/A9509/95,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,GE/A9509/95 vs SD/9/93,GE/A9509/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,GF/V728/85 vs NL/330/85,GF/V728/85,NL/330/85,0,,0,1,no-driver-difference
vhid_HA1,GF/V728/85 vs WE/4/85,GF/V728/85,WE/4/85,0,,0,1,no-driver-difference
vhid_HA1,HK/1/68 vs HK/1/68,HK/1/68,HK/1/68,0,,0,1,no-driver-difference
vhid_HA1,HK/1/89 vs BE/353/89,HK/1/89,BE/353/89,0,,0,1,no-driver-difference
vhid_HA1,HK/1/89 vs NL/450/88,HK/1/89,NL/450/88,0,,0,1,no-driver-difference
vhid_HA1,HK/1/89 vs NL/620/89,HK/1/89,NL/620/89,0,,0,1,no-driver-difference
vhid_HA1,HK/1/89 vs SH/11/87,HK/1/89,SH/11/87,0,,0,1,no-driver-difference
vhid_HA1,HK/1/89 vs VI/2/90,HK/1/89,VI/2/90,0,,0,1,no-driver-difference
vhid_HA1,HK/1/89 vs VI/7/87,HK/1/89,VI/7/87,0,,0,1,no-driver-difference
vhid_HA1,HK/1/94 vs FI/338/95,HK/1/94,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/1/94 vs GD/25/93,HK/1/94,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/1/94 vs JO/33/94,HK/1/94,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/1/94 vs LY/2279/95,HK/1/94,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/1/94 vs MA/G252/93,HK/1/94,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,HK/1/94 vs NL/18/94,HK/1/94,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/1/94 vs SD/9/93,HK/1/94,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs BR/8/96,HK/1/97,BR/8/96,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs FI/338/95,HK/1/97,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs GD/25/93,HK/1/97,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs JO/33/94,HK/1/97,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs LY/2279/95,HK/1/97,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs NA/933/95,HK/1/97,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs NL/18/94,HK/1/97,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs NL/5/98,HK/1/97,NL/5/98,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs SD/9/93,HK/1/97,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/1/97 vs SP/1/96,HK/1/97,SP/1/96,0,,0,1,no-driver-difference
vhid_HA1,HK/2/94 vs FI/338/95,HK/2/94,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/2/94 vs GD/25/93,HK/2/94,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/2/94 vs JO/33/94,HK/2/94,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/2/94 vs LY/2279/95,HK/2/94,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/2/94 vs MA/G252/93,HK/2/94,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,HK/2/94 vs NL/18/94,HK/2/94,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/2/94 vs SD/9/93,HK/2/94,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs BR/8/96,HK/20/96,BR/8/96,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs FI/338/95,HK/20/96,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs GD/25/93,HK/20/96,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs GE/A9509/95,HK/20/96,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs JO/33/94,HK/20/96,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs LY/2279/95,HK/20/96,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs NA/933/95,HK/20/96,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs NL/18/94,HK/20/96,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs NL/5/98,HK/20/96,NL/5/98,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs SD/9/93,HK/20/96,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/20/96 vs SP/1/96,HK/20/96,SP/1/96,0,,0,1,no-driver-difference
vhid_HA1,HK/280/97 vs BR/8/96,HK/280/97,BR/8/96,0,,0,1,no-driver-difference
vhid_HA1,HK/280/97 vs LY/2279/95,HK/280/97,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/280/97 vs NA/933/95,HK/280/97,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/280/97 vs NL/5/98,HK/280/97,NL/5/98,0,,0,1,no-driver-difference
vhid_HA1,HK/280/97 vs SP/1/96,HK/280/97,SP/1/96,0,,0,1,no-driver-difference
vhid_HA1,HK/3/95 vs FI/338/95,HK/3/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/3/95 vs GD/25/93,HK/3/95,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/3/95 vs JO/33/94,HK/3/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/3/95 vs LY/2279/95,HK/3/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/3/95 vs NL/18/94,HK/3/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/3/95 vs OS/2352/93,HK/3/95,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,HK/3/95 vs SD/9/93,HK/3/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs FI/338/95,HK/32/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs GD/25/93,HK/32/95,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs JO/33/94,HK/32/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs LY/2279/95,HK/32/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs MA/G252/93,HK/32/95,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs NL/18/94,HK/32/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs OS/2352/93,HK/32/95,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,HK/32/95 vs SD/9/93,HK/32/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs FI/338/95,HK/357/96,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs GD/25/93,HK/357/96,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs GE/A9509/95,HK/357/96,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs JO/33/94,HK/357/96,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs LY/2279/95,HK/357/96,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs NA/933/95,HK/357/96,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs NL/18/94,HK/357/96,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/357/96 vs SD/9/93,HK/357/96,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs FI/338/95,HK/358/96,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs GD/25/93,HK/358/96,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs GE/A9509/95,HK/358/96,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs JO/33/94,HK/358/96,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs LY/2279/95,HK/358/96,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs NA/933/95,HK/358/96,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs NL/18/94,HK/358/96,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/358/96 vs SD/9/93,HK/358/96,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs FI/338/95,HK/38/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs GD/25/93,HK/38/95,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs GE/A9509/95,HK/38/95,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs JO/33/94,HK/38/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs LY/2279/95,HK/38/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs NA/933/95,HK/38/95,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs NL/18/94,HK/38/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/38/95 vs SD/9/93,HK/38/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/42/96 vs NL/1/95,HK/42/96,NL/1/95,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs BR/8/96,HK/434/96,BR/8/96,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs FI/338/95,HK/434/96,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs GD/25/93,HK/434/96,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs GE/A9509/95,HK/434/96,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs JO/33/94,HK/434/96,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs LY/2279/95,HK/434/96,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs NA/933/95,HK/434/96,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs NL/18/94,HK/434/96,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs SD/9/93,HK/434/96,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/434/96 vs SP/1/96,HK/434/96,SP/1/96,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs FI/338/95,HK/49/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs GD/25/93,HK/49/95,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs GE/A9509/95,HK/49/95,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs JO/33/94,HK/49/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs LY/2279/95,HK/49/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs NA/933/95,HK/49/95,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs NL/18/94,HK/49/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/49/95 vs SD/9/93,HK/49/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs FI/338/95,HK/55/94,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs GD/25/93,HK/55/94,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs JO/33/94,HK/55/94,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs LY/2279/95,HK/55/94,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs MA/G252/93,HK/55/94,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs NL/18/94,HK/55/94,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs OS/2352/93,HK/55/94,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,HK/55/94 vs SD/9/93,HK/55/94,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs BR/8/96,HK/55/95,BR/8/96,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs FI/338/95,HK/55/95,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs GD/25/93,HK/55/95,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs GE/A9509/95,HK/55/95,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs JO/33/94,HK/55/95,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs LY/2279/95,HK/55/95,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs NA/933/95,HK/55/95,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs NL/18/94,HK/55/95,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs NL/5/98,HK/55/95,NL/5/98,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs SD/9/93,HK/55/95,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,HK/55/95 vs SP/1/96,HK/55/95,SP/1/96,0,,0,1,no-driver-difference
vhid_HA1,HK/56/94 vs FI/338/95,HK/56/94,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,HK/56/94 vs GD/25/93,HK/56/94,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,HK/56/94 vs JO/33/94,HK/56/94,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,HK/56/94 vs LY/2279/95,HK/56/94,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,HK/56/94 vs MA/G252/93,HK/56/94,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,HK/56/94 vs NL/18/94,HK/56/94,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,HK/56/94 vs SD/9/93,HK/56/94,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,JO/10/97 vs FI/338/95,JO/10/97,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,JO/10/97 vs GD/25/93,JO/10/97,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,JO/10/97 vs JO/33/94,JO/10/97,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,JO/10/97 vs LY/2279/95,JO/10/97,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,JO/10/97 vs NA/933/95,JO/10/97,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,JO/10/97 vs NL/18/94,JO/10/97,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,JO/10/97 vs SD/9/93,JO/10/97,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs BR/8/96,JO/33/94,BR/8/96,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs FI/338/95,JO/33/94,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs GD/25/93,JO/33/94,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs GE/A9509/95,JO/33/94,GE/A9509/95,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs LY/2279/95,JO/33/94,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs MA/G252/93,JO/33/94,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs NA/933/95,JO/33/94,NA/933/95,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs NL/18/94,JO/33/94,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs NL/5/98,JO/33/94,NL/5/98,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs OS/2352/93,JO/33/94,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,JO/33/94 vs SD/9/93,JO/33/94,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs FI/338/95,JO/47/94,FI/338/95,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs GD/25/93,JO/47/94,GD/25/93,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs JO/33/94,JO/47/94,JO/33/94,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs LY/2279/95,JO/47/94,LY/2279/95,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs MA/G252/93,JO/47/94,MA/G252/93,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs NL/18/94,JO/47/94,NL/18/94,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs OS/2352/93,JO/47/94,OS/2352/93,0,,0,1,no-driver-difference
vhid_HA1,JO/47/94 vs SD/9/93,JO/47/94,SD/9/93,0,,0,1,no-driver-difference
vhid_HA1,LE/360/86 vs LE/360/86,LE/360/86,LE/360/86,0,,0,1,no-driver-difference
vhid_HA1,LE/360/86 vs NL/330/85,LE/360/86,NL/330/85,0,,0,1,no-driver-difference
